segment,date,period,number_of_stores,numeric_distribution_pct,pdo_kgs,pdo_rs,purchase_weight_tonnes,sales_units_000,sales_value_lakhs,stock_weight_tonnes,str_days,volume_tonnes,number_of_stores_outlier_flag,numeric_distribution_pct_outlier_flag,pdo_kgs_outlier_flag,pdo_rs_outlier_flag,purchase_weight_tonnes_outlier_flag,sales_units_000_outlier_flag,sales_value_lakhs_outlier_flag,stock_weight_tonnes_outlier_flag,str_days_outlier_flag,volume_tonnes_outlier_flag
 Punjab Erstwhile Rural,2019-08-01,AUG19,88306.0,100.0,2.601894792,1528.929212616,235.479529213,12291.57862241,1350.136230493,156.030293365,20.372777169,229.762921477,0,0,0,0,0,0,0,0,0,0
AP,2017-06-01,JUN17,162462.0,100.0,2.461864493,1704.006965083,409.711109977,26967.83662808,2768.363795612,231.376349593,17.354986482,399.959429238,0,0,0,0,0,0,0,0,0,0
AP,2017-07-01,JUL17,162209.0,100.0,2.63724254,1816.052965422,435.4341683,29123.15585568,2945.801354681,244.874647435,17.172758359,427.78447524,0,0,0,0,0,0,0,0,0,0
AP,2017-08-01,AUG17,161687.0,100.0,2.80454921,1930.628658824,476.436514987,29402.09236652,3121.575559593,259.882172289,17.193313227,453.459148085,0,0,0,0,0,0,0,0,0,0
AP,2017-09-01,SEP17,160323.0,100.0,2.776908225,1898.845388831,448.678186547,30096.58281374,3044.285892736,252.957241056,17.04554976,445.202257401,0,0,0,0,0,0,0,0,0,0
AP,2017-10-01,OCT17,161267.0,100.0,2.926228808,1999.142808742,514.74853116,32132.98202605,3223.957633373,294.403820645,18.715908271,471.904141195,0,0,0,0,0,0,0,0,0,0
AP,2017-11-01,NOV17,160921.0,100.0,3.016201477,2075.334495755,491.141011634,32808.96675821,3339.649023915,305.36884227,18.874389206,485.370157835,0,0,0,0,0,0,0,0,0,0
AP,2017-12-01,DEC17,168112.0,100.0,2.871569582,1968.181500306,508.469413548,32721.15079384,3308.749283794,324.885251812,20.189854656,482.745305528,0,0,0,0,0,0,0,0,0,0
AP,2018-01-01,JAN18,169542.0,100.0,3.205189484,2222.064133842,555.916551032,36495.57659357,3767.331973798,332.450670111,18.35343915,543.41423544,0,0,0,0,0,0,0,0,0,0
AP,2018-02-01,FEB18,168452.0,100.0,3.034261431,2080.398031765,531.940278277,33256.22395742,3504.472092469,338.47930968,19.866630435,511.127406523,0,0,0,0,0,0,0,0,0,0
AP,2018-03-01,MAR18,167422.0,100.0,3.336979617,2250.239988011,546.356071805,36882.56144369,3767.396792729,327.404846963,17.580866645,558.68380138,0,0,0,0,0,0,0,0,0,0
AP,2018-04-01,APR18,168329.0,100.0,3.103475198,2044.113881812,515.212814615,34783.41895721,3440.836456115,309.888822609,17.79589949,522.404876681,0,0,0,0,0,0,0,0,0,0
AP,2018-05-01,MAY18,164720.0,100.0,3.139299648,2045.973737208,534.389078388,34017.17167752,3370.127939929,330.627781202,19.181452574,517.105438062,0,0,0,0,0,0,0,0,0,0
AP,2018-06-01,JUN18,161771.0,100.0,3.267665851,2147.910227354,561.202797843,34116.25001172,3474.695853892,355.288900804,20.163438062,528.613572306,0,0,0,0,0,0,0,0,0,0
AP,2018-07-01,JUL18,164122.0,100.0,3.50622392,2307.490547308,602.277145937,37328.15760433,3787.099636053,366.034220435,19.082553789,575.448482124,0,0,0,0,0,0,0,0,0,0
AP,2018-08-01,AUG18,165322.0,100.0,3.690911999,2428.356247722,612.147518184,38362.47425539,4014.607115859,362.275855816,17.811328135,610.188953446,0,0,0,0,0,0,0,0,0,0
AP,2018-09-01,SEP18,168505.0,100.0,3.628522756,2388.620793312,641.774029109,37581.30671052,4024.945467771,382.729836187,18.778933805,611.42422701,0,0,0,0,0,0,0,0,0,0
AP,2018-10-01,OCT18,172194.0,100.0,3.612919419,2334.279152397,627.050006643,38420.49543535,4019.488643678,380.139279447,18.331065613,622.12304644,0,0,0,0,0,0,0,0,0,0
AP,2018-11-01,NOV18,173668.0,100.0,3.445107949,2208.701610159,608.332857983,36993.55176958,3835.807912331,378.377855786,18.972489842,598.305007297,0,0,0,0,0,0,0,0,0,0
AP,2018-12-01,DEC18,169031.0,100.0,3.688713503,2400.47855995,641.10367266,37931.78878601,4057.55291467,386.237808841,18.583809849,623.506932082,0,0,0,0,0,0,0,0,0,0
AP,2019-01-01,JAN19,169323.0,100.0,3.687923294,2337.979805324,640.952487089,38500.01782924,3958.737545768,390.325012805,18.752095381,624.450235902,0,0,0,0,0,0,0,0,0,0
AP,2019-02-01,FEB19,170456.0,100.0,3.594274829,2283.297556356,657.700551584,37365.18162046,3892.017682663,416.056673719,20.372774259,612.665710259,0,0,0,0,0,0,0,0,0,0
AP,2019-03-01,MAR19,170358.0,100.0,3.778666063,2378.215380062,609.32885072,40124.94968208,4051.480157166,356.999414983,16.637486388,643.725993211,0,0,0,0,0,0,0,0,0,0
AP,2019-04-01,APR19,169314.0,100.0,3.530333329,2199.579222483,596.697723465,37792.81126952,3724.195564756,348.574860451,17.494790015,597.734857324,0,0,0,0,0,0,0,0,0,0
AP,2019-05-01,MAY19,162584.0,100.0,3.691012307,2339.873220883,593.676764048,37321.63086421,3804.25947744,335.448576372,16.769646595,600.099544978,0,0,0,0,0,0,0,0,0,0
AP,2019-06-01,JUN19,163927.0,100.0,3.586794299,2289.118562291,587.486100419,36887.03246725,3752.483385607,324.446922848,16.554190647,587.972429037,0,0,0,0,0,0,0,0,0,0
AP,2019-07-01,JUL19,166151.0,100.0,3.967799742,2551.669560499,746.072829134,40593.5953819,4239.624491465,405.934616738,18.472455901,659.253894942,0,0,0,0,0,0,0,0,0,0
AP,2019-08-01,AUG19,173776.0,100.0,4.206730284,2739.203949056,735.803256933,43270.73985426,4760.079054511,400.838382548,16.449628392,731.028761846,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Rural,2017-06-01,JUN17,138876.0,100.0,1.451657568,884.050232155,192.420741833,15911.23682176,1227.733600407,119.306797981,17.753952886,201.600396396,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Rural,2017-07-01,JUL17,137988.0,100.0,1.474641489,912.185073539,215.609066123,16797.14911639,1258.705939275,136.299016802,20.094916655,203.482829723,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Rural,2017-08-01,AUG17,138153.0,100.0,1.415406115,805.141150611,207.229766649,15841.3133811,1112.326653804,148.642566655,22.804631711,195.542601003,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Rural,2017-09-01,SEP17,139472.0,100.0,1.524726437,904.529766645,207.578679411,17587.29066385,1261.565756135,136.534586723,19.261272504,212.656645653,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Rural,2017-10-01,OCT17,136400.0,100.0,1.708270758,985.882376747,263.589666382,19280.93685947,1344.743561884,167.69097476,21.59035916,233.008131343,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Rural,2017-11-01,NOV17,134219.0,100.0,1.766512477,1045.302068664,221.570866145,19204.45588266,1402.993983541,150.73909415,19.072887525,237.099538213,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Rural,2017-12-01,DEC17,142275.0,100.0,1.556930664,931.921314939,242.132303246,18031.04926526,1325.89105083,172.291266944,23.333863487,221.512310263,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Rural,2018-01-01,JAN18,144040.0,100.0,1.707516988,1047.185523411,258.847234605,19946.70486633,1508.366027921,185.797940955,22.662822938,245.950746905,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Rural,2018-02-01,FEB18,141806.0,100.0,1.697158326,1016.573948643,245.965609744,18935.75406567,1441.562853612,183.184421426,22.834569382,240.667233561,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Rural,2018-03-01,MAR18,139043.0,100.0,1.911940544,1123.72233675,259.198264771,21188.5552338,1562.457248688,177.308292188,20.00906473,265.841949002,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Rural,2018-04-01,APR18,140729.0,100.0,1.827244107,1084.432450071,268.778655962,20415.82721082,1526.110942661,186.637993686,21.77414649,257.146235933,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Rural,2018-05-01,MAY18,136930.0,100.0,1.950776798,1130.083330993,266.656026483,21181.02100961,1547.423105128,189.091712677,21.236725834,267.119867006,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Rural,2018-06-01,JUN18,135522.0,100.0,1.993892673,1156.640352481,278.13127852,21433.77585312,1567.502138489,202.244830202,22.453658031,270.216322784,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Rural,2018-07-01,JUL18,139438.0,100.0,2.076397603,1183.191737481,326.041358514,23557.95768155,1649.818894908,228.944971709,23.722513395,289.528728968,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Rural,2018-08-01,AUG18,142213.0,100.0,2.216491342,1262.450508665,323.517482062,25522.43675897,1795.368741888,233.432543275,22.216585855,315.213883169,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Rural,2018-09-01,SEP18,148464.0,100.0,2.195448271,1228.49542144,321.132933809,24485.4533111,1823.873442487,222.745573593,20.501515741,325.945032179,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Rural,2018-10-01,OCT18,149554.0,100.0,2.20140556,1205.960321982,351.752977469,25792.13146518,1803.561899937,243.513061015,22.189393009,329.229007192,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Rural,2018-11-01,NOV18,149154.0,100.0,2.195276101,1234.385867501,306.799613146,25098.40083014,1841.135896813,212.500946139,19.469646599,327.434211591,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Rural,2018-12-01,DEC18,146759.0,100.0,2.083057598,1161.210516641,310.914652363,23469.0819245,1704.180942117,214.305263076,21.030425959,305.707449995,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Rural,2019-01-01,JAN19,147211.0,100.0,2.159090693,1179.790354191,349.861981938,24603.33001064,1736.781178308,243.705849268,23.002554028,317.84190004,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Rural,2019-02-01,FEB19,150957.0,100.0,2.147742017,1192.504317392,340.787692671,24126.57229942,1800.168742405,250.688660013,23.196399177,324.216691697,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Rural,2019-03-01,MAR19,151492.0,100.0,2.249167071,1228.049234711,323.362076182,25677.83059952,1860.396346648,222.230574317,19.56652254,340.730817945,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Rural,2019-04-01,APR19,143901.0,100.0,2.1467141,1162.780503511,287.11846319,23473.4112663,1673.252772357,193.165904839,18.75917378,308.914305774,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Rural,2019-05-01,MAY19,137578.0,100.0,2.106701981,1150.012140806,283.365015571,22266.89705608,1582.163703077,186.582414928,19.312561033,289.835845095,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Rural,2019-06-01,JUN19,140596.0,100.0,2.083911122,1157.884247231,302.264705137,22210.54066528,1627.938936237,189.901072511,19.444488117,292.989568097,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Rural,2019-07-01,JUL19,147602.0,100.0,2.26819239,1283.685735714,400.73556596,25452.62409518,1894.745819629,252.491326954,22.625364697,334.789733114,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Rural,2019-08-01,AUG19,156060.0,100.0,2.345551636,1303.039158064,367.523849638,27867.55160362,2033.522910075,250.202800608,20.505804878,366.046788348,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Urban,2017-06-01,JUN17,135383.0,100.0,4.846379736,3596.513620824,667.870567025,38489.22379637,4869.06803528,353.946168871,16.18366563,656.117427822,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Urban,2017-07-01,JUL17,135915.0,100.0,5.003451599,3690.833938468,721.16067031,40802.1995655,5016.396947468,389.163103028,17.167846433,680.044124129,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Urban,2017-08-01,AUG17,136854.0,100.0,5.588844479,4225.105248887,764.329952589,43737.4748444,5782.225537312,380.793601454,14.935899294,764.855722361,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Urban,2017-09-01,SEP17,139314.0,100.0,5.529990824,4165.45170644,792.084585813,44329.25774708,5803.05739031,390.258196023,15.196868825,770.405141717,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Urban,2017-10-01,OCT17,141322.0,100.0,5.507280119,4315.021489904,818.210009016,44970.29544642,6098.074669963,423.998319996,16.34325093,778.29984098,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Urban,2017-11-01,NOV17,142533.0,100.0,5.351909259,4019.893848277,785.621781514,45712.31092071,5729.675298765,448.224639629,17.627584852,762.823682402,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Urban,2017-12-01,DEC17,142916.0,100.0,5.528501981,4135.109009051,814.810620695,47427.95475393,5909.732391376,458.076646426,17.392863311,790.111389185,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Urban,2018-01-01,JAN18,145391.0,100.0,5.692383646,4257.247253427,837.070539018,49747.1924784,6189.65435423,460.551134833,16.694269708,827.621350704,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Urban,2018-02-01,FEB18,147244.0,100.0,5.387713961,3990.712315727,833.460505523,46006.8711077,5876.084442169,480.751592293,18.180249899,793.308554546,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Urban,2018-03-01,MAR18,145082.0,100.0,5.941512371,4373.819530946,831.980301068,50079.45894565,6345.624851888,449.42431485,15.641099552,862.006497745,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Urban,2018-04-01,APR18,144022.0,100.0,5.37031444,3856.423527138,773.974282372,45329.60955236,5554.098292254,435.959561375,16.909817056,773.443426281,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Urban,2018-05-01,MAY18,141296.0,100.0,5.462644586,3887.085246003,791.888916904,44824.42301063,5492.295969193,448.240498132,17.422061172,771.849829437,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Urban,2018-06-01,JUN18,142920.0,100.0,5.50162522,3870.105842698,825.392679198,45102.88014507,5531.155270384,478.457320929,18.254941651,786.292276492,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Urban,2018-07-01,JUL18,145265.0,100.0,5.810167584,4104.478624478,884.772146313,48592.57343788,5962.370873848,501.94195867,17.841242996,844.013994039,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Urban,2018-08-01,AUG18,144224.0,100.0,6.276024673,4460.86082142,926.321087364,49734.94632439,6433.631911084,500.196510639,16.578290056,905.153382411,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Urban,2018-09-01,SEP18,145514.0,100.0,6.100621694,4366.487618593,906.325118019,47817.05999495,6353.85079332,495.364754093,16.740463702,887.725865122,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Urban,2018-10-01,OCT18,145919.0,100.0,6.269856904,4438.135044948,910.850605695,49456.09481907,6476.082276238,483.203229351,15.844612009,914.891249624,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Urban,2018-11-01,NOV18,146058.0,100.0,6.290347139,4487.196812695,972.866212671,48216.50942139,6553.909920685,526.662300136,17.197032963,918.755522419,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Urban,2018-12-01,DEC18,146881.0,100.0,6.457820344,4503.909668671,948.406661581,50941.29453887,6615.387560441,513.321601446,16.235258793,948.531109981,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Urban,2019-01-01,JAN19,146985.0,100.0,6.558002153,4519.406360404,985.102265032,51521.16049357,6642.84943884,521.973049079,16.245188793,963.927946402,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Urban,2019-02-01,FEB19,145674.0,100.0,6.396266212,4426.673341717,988.819547486,48653.84074328,6448.512123813,554.396131735,17.849780085,931.769684136,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Urban,2019-03-01,MAR19,144489.0,100.0,6.724827776,4604.334009139,938.156418211,53104.62557231,6652.756166465,495.602992559,15.301683789,971.663640521,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Urban,2019-04-01,APR19,143602.0,100.0,6.150122554,4240.828966814,866.639890319,48435.39213837,6089.915212925,475.830155363,16.163259953,883.169899033,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Urban,2019-05-01,MAY19,140243.0,100.0,6.281335976,4325.166403911,864.71159595,47738.27211961,6065.743119837,452.113949704,15.396994156,880.913401239,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Urban,2019-06-01,JUN19,139701.0,100.0,6.024677501,4207.893175454,851.381783967,45930.88202056,5878.468845041,446.896803001,15.929244686,841.653471622,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Urban,2019-07-01,JUL19,141895.0,100.0,6.46101238,4517.485323795,981.275470637,48617.69097315,6410.0858002,493.333077847,16.143356031,916.785351631,0,0,0,0,0,0,0,0,0,0
AP (Erstwhile) - Urban,2019-08-01,AUG19,143745.0,100.0,7.425194861,5295.383407642,1094.142300853,52875.35027587,7611.848879315,509.924597,14.332653887,1067.334635316,0,0,0,0,0,0,0,0,0,0
Agra,2017-06-01,JUN17,10694.0,100.0,2.623236597,1698.274603871,25.917445532,1848.08865715,181.613486138,17.649837169,18.874885053,28.052892169,0,0,0,0,0,0,0,0,0,0
Agra,2017-07-01,JUL17,10983.0,100.0,2.359473661,1530.450816821,26.783239911,1653.60613549,168.089413211,17.779578847,20.582902027,25.914099222,0,0,0,0,0,0,0,0,0,0
Agra,2017-08-01,AUG17,11331.0,100.0,2.618231172,1793.291548591,33.332709296,1729.36063861,203.197865371,20.656647365,20.888384909,29.667177413,0,0,0,0,0,0,0,0,0,0
Agra,2017-09-01,SEP17,11457.0,100.0,2.751845154,1865.936609825,33.373528853,1819.99805234,213.780357388,22.617059294,21.521001889,31.527889933,0,0,0,0,0,0,0,0,0,0
Agra,2017-10-01,OCT17,11699.0,100.0,3.306100469,2391.55120231,37.906807548,2085.77601852,279.787575158,21.089230595,16.357510284,38.678069392,0,0,0,0,0,0,0,0,0,0
Agra,2017-11-01,NOV17,11594.0,100.0,2.798200781,1993.944424846,33.321282327,1831.17178675,231.177916617,21.711099111,20.076633691,32.442339855,0,0,0,0,0,0,0,0,0,0
Agra,2017-12-01,DEC17,11418.0,100.0,2.556377373,1699.915299791,30.99570462,1796.22521845,194.09632893,23.582796813,24.238266731,29.188716844,0,0,0,0,0,0,0,0,0,0
Agra,2018-01-01,JAN18,12018.0,100.0,2.988403773,1996.981118852,39.739479851,2201.91864144,239.997190864,26.332107944,21.995579363,35.91463654,0,0,0,0,0,0,0,0,0,0
Agra,2018-02-01,FEB18,11987.0,100.0,3.032917805,1986.167535565,38.081180408,2309.34737008,238.081902488,26.78504947,22.102559153,36.355585729,0,0,0,0,0,0,0,0,0,0
Agra,2018-03-01,MAR18,12173.0,100.0,3.085543248,1980.167874055,39.34371283,2397.45592348,241.045835309,28.364012261,22.654770088,37.56031796,0,0,0,0,0,0,0,0,0,0
Agra,2018-04-01,APR18,11982.0,100.0,2.980409901,1960.617432276,35.263702,2165.40945754,234.921180735,26.47024365,22.236881456,35.711271434,0,0,0,0,0,0,0,0,0,0
Agra,2018-05-01,MAY18,11928.0,100.0,2.990761162,1970.009385865,34.739501934,2184.28606216,234.982719546,25.310665205,21.285088058,35.673799144,0,0,0,0,0,0,0,0,0,0
Agra,2018-06-01,JUN18,11253.0,100.0,2.943434495,1919.107549098,30.208900959,1993.4526438,215.9571725,21.282263261,19.275975771,33.122468373,0,0,0,0,0,0,0,0,0,0
Agra,2018-07-01,JUL18,10955.0,100.0,3.14382368,2032.911900623,34.888972174,2086.71195084,222.705498713,21.146362383,18.419861585,34.440588414,0,0,0,0,0,0,0,0,0,0
Agra,2018-08-01,AUG18,11113.0,100.0,3.232540604,2119.264546438,41.231325499,2089.38238666,235.513869046,26.281864256,21.948362253,35.923223727,0,0,0,0,0,0,0,0,0,0
Agra,2018-09-01,SEP18,10876.0,100.0,3.217393737,2155.041963716,34.530783288,1906.58697504,234.382363974,25.635298361,21.977901376,34.99237428,0,0,0,0,0,0,0,0,0,0
Agra,2018-10-01,OCT18,10736.0,100.0,3.701114173,2448.707631892,41.82888987,2056.46416091,262.89325136,27.493907337,20.757867429,39.735161762,0,0,0,0,0,0,0,0,0,0
Agra,2018-11-01,NOV18,10773.0,100.0,3.744597582,2493.989763644,41.161133718,2033.56964137,268.677517237,27.461387715,20.422171651,40.340549749,0,0,0,0,0,0,0,0,0,0
Agra,2018-12-01,DEC18,10709.0,100.0,3.810011142,2596.971128607,37.148304066,2071.24444733,278.109638163,23.911507016,17.581383153,40.801409323,0,0,0,0,0,0,0,0,0,0
Agra,2019-01-01,JAN19,10814.0,100.0,3.563516804,2317.353705387,47.594012658,2054.00899998,250.598629701,32.858971843,25.580560057,38.535870719,0,0,0,0,0,0,0,0,0,0
Agra,2019-02-01,FEB19,10867.0,100.0,3.39703244,2206.901684937,37.579289025,2010.41039948,239.824006102,30.738970213,24.980504642,36.91555153,0,0,0,0,0,0,0,0,0,0
Agra,2019-03-01,MAR19,11171.0,100.0,3.811416184,2546.375089866,39.606232968,2281.71893321,284.455561289,27.831077595,19.609785865,42.577330196,0,0,0,0,0,0,0,0,0,0
Agra,2019-04-01,APR19,10816.0,100.0,3.810462192,2543.930444193,42.401950456,2288.64087525,275.151516844,28.927940933,21.05690032,41.213959073,0,0,0,0,0,0,0,0,0,0
Agra,2019-05-01,MAY19,11026.0,100.0,3.408373162,2123.39040276,35.846394508,2203.71515714,234.125025808,22.478012635,17.943784323,37.580722489,0,0,0,0,0,0,0,0,0,0
Agra,2019-06-01,JUN19,10974.0,100.0,3.240081277,1970.904485813,31.684121143,2101.81474121,216.287058273,18.104401373,15.275117642,35.55665193,0,0,0,0,0,0,0,0,0,0
Agra,2019-07-01,JUL19,11792.0,100.0,2.920889928,1791.903055877,37.113960839,2057.4369608,211.301208349,20.716624715,18.044198326,34.443134032,0,0,0,0,0,0,0,0,0,0
Agra,2019-08-01,AUG19,12046.0,100.0,3.111808079,1981.668659148,36.084494944,2158.89670652,238.711806681,18.996711975,15.203515805,37.484840123,0,0,0,0,0,0,0,0,0,0
Ahmedabad,2017-06-01,JUN17,19577.0,100.0,5.213455537,3683.666991336,109.591822181,6751.14680177,721.151486894,78.111513455,22.959609248,102.063819047,0,0,0,0,0,0,0,0,0,0
Ahmedabad,2017-07-01,JUL17,19541.0,100.0,5.194050413,3664.714486013,106.668452509,6921.93699639,716.121857712,81.031875517,23.951030312,101.496939121,0,0,0,0,0,0,0,0,0,0
Ahmedabad,2017-08-01,AUG17,19688.0,100.0,6.84882672,5209.7108661,133.78842203,8181.86476082,1025.687875318,72.400252338,16.108071752,134.839700464,0,0,0,0,0,0,0,0,0,0
Ahmedabad,2017-09-01,SEP17,20403.0,100.0,5.631154331,4248.776489558,121.664912303,7164.78412929,866.877867165,76.590335752,19.998792228,114.892441824,0,0,0,0,0,0,0,0,0,0
Ahmedabad,2017-10-01,OCT17,20903.0,100.0,6.121934818,4915.044962724,139.20413576,7492.466258,1027.391848558,85.598034936,20.067243831,127.9668035,0,0,0,0,0,0,0,0,0,0
Ahmedabad,2017-11-01,NOV17,21068.0,100.0,5.349196272,3992.258405656,107.11060503,7135.71989629,841.089000904,76.056048095,20.246183435,112.696867052,0,0,0,0,0,0,0,0,0,0
Ahmedabad,2017-12-01,DEC17,21290.0,100.0,5.702594936,4226.285054169,123.812764124,7641.74092934,899.776088033,76.486018064,18.899709156,121.408246178,0,0,0,0,0,0,0,0,0,0
Ahmedabad,2018-01-01,JAN18,22291.0,100.0,5.673189838,4059.255974489,128.716893064,8192.3447835,904.848749273,76.262951604,18.09164246,126.461074677,0,0,0,0,0,0,0,0,0,0
Ahmedabad,2018-02-01,FEB18,22347.0,100.0,5.81636934,4169.127438786,144.126057967,7813.6252196,931.674908745,85.467433214,19.726530601,129.978405647,0,0,0,0,0,0,0,0,0,0
Ahmedabad,2018-03-01,MAR18,22225.0,100.0,5.742190497,3974.465317171,119.973621117,7970.25437382,883.324916741,77.17767566,18.142351789,127.620183799,0,0,0,0,0,0,0,0,0,0
Ahmedabad,2018-04-01,APR18,21814.0,100.0,5.205887905,3598.229424725,110.233904473,6868.22152398,784.91776671,72.981536948,19.279871656,113.561238765,0,0,0,0,0,0,0,0,0,0
Ahmedabad,2018-05-01,MAY18,22014.0,100.0,5.349594242,3589.327544439,119.842078445,6709.27982414,790.154565633,74.565576714,18.995023319,117.765967637,0,0,0,0,0,0,0,0,0,0
Ahmedabad,2018-06-01,JUN18,22056.0,100.0,5.185610241,3535.961239274,118.082636259,6755.28998135,779.891610934,78.036261295,20.46873882,114.373819484,0,0,0,0,0,0,0,0,0,0
Ahmedabad,2018-07-01,JUL18,22639.0,100.0,5.559780696,3791.199498409,127.778334715,7402.53434195,858.289654445,79.201316086,18.877251078,125.867875188,0,0,0,0,0,0,0,0,0,0
Ahmedabad,2018-08-01,AUG18,24412.0,100.0,5.682470076,3842.529894326,159.635474329,7716.55347771,938.038397803,96.181773558,20.800487667,138.72045949,0,0,0,0,0,0,0,0,0,0
Ahmedabad,2018-09-01,SEP18,24158.0,100.0,5.71111013,3924.393942367,143.322788445,7840.12852588,948.055088597,93.610706218,20.354726181,137.968998531,0,0,0,0,0,0,0,0,0,0
Ahmedabad,2018-10-01,OCT18,23465.0,100.0,6.387767869,4263.463388099,152.406189196,8363.47944582,1000.421684018,96.272626154,19.268787596,149.888973047,0,0,0,0,0,0,0,0,0,0
Ahmedabad,2018-11-01,NOV18,23894.0,100.0,7.084941656,5017.40856228,170.43666447,7924.61040244,1198.859601871,95.67720912,16.95526632,169.287595926,0,0,0,0,0,0,0,0,0,0
Ahmedabad,2018-12-01,DEC18,23443.0,100.0,6.209325657,4111.470178863,143.488425272,8116.83846984,963.851954031,92.453545744,19.054045645,145.565221373,0,0,0,0,0,0,0,0,0,0
Ahmedabad,2019-01-01,JAN19,23325.0,100.0,6.000042994,3941.806121556,146.378807071,7726.07573921,919.426277853,98.648684557,21.146404648,139.951002832,0,0,0,0,0,0,0,0,0,0
Ahmedabad,2019-02-01,FEB19,23599.0,100.0,6.70594891,4407.37233807,161.691915455,8278.09475074,1040.095798061,102.108489094,19.356608401,158.253688323,0,0,0,0,0,0,0,0,0,0
Ahmedabad,2019-03-01,MAR19,23033.0,100.0,6.739564343,4632.837624955,172.905710116,8208.68304383,1067.081490156,115.9802059,22.414177077,155.232385514,0,0,0,0,0,0,0,0,0,0
Ahmedabad,2019-04-01,APR19,22935.0,100.0,5.613228564,3740.517025451,123.387994423,7211.11286168,857.887579787,90.047490382,20.983667565,128.739397111,0,0,0,0,0,0,0,0,0,0
Ahmedabad,2019-05-01,MAY19,21972.0,100.0,5.789969604,3818.252914371,124.621212503,6712.62800718,838.946530346,73.06664212,17.230367076,127.217212143,0,0,0,0,0,0,0,0,0,0
Ahmedabad,2019-06-01,JUN19,22029.0,100.0,5.211267181,3478.707463933,109.164044482,6530.69814379,766.32446723,66.76859489899999,17.448390357,114.799004722,0,0,0,0,0,0,0,0,0,0
Ahmedabad,2019-07-01,JUL19,21966.0,100.0,5.760739004,3890.376916792,138.414013956,6757.33834295,854.560193543,78.005840162,18.493503539,126.540392952,0,0,0,0,0,0,0,0,0,0
Ahmedabad,2019-08-01,AUG19,22597.0,100.0,8.153802764,5298.654055229,192.219157955,7886.37088099,1197.33685686,85.596271551,13.936865701,184.25148105,0,0,0,0,0,0,0,0,0,0
